,Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)","Age-standardised rate
2001 Australian Standard Population (per 100,000)","Age-standardised rate
2023 Australian population 
(per 100,000)","Age-standardised rate
 (WHO) (per 100,000)","Age-standardised rate
 (Segi) (per 100,000)",ICD10 codes
3025,Actual,Non-melanoma skin cancer (rare types),2003,Females,25_29,1.0,0.1,. .,. .,. .,. .,C44
3026,Actual,Non-melanoma skin cancer (rare types),2003,Females,30_34,3.0,0.4,. .,. .,. .,. .,C44
3027,Actual,Non-melanoma skin cancer (rare types),2003,Females,35_39,2.0,0.3,. .,. .,. .,. .,C44
3028,Actual,Non-melanoma skin cancer (rare types),2003,Females,40_44,5.0,0.7,. .,. .,. .,. .,C44
3029,Actual,Non-melanoma skin cancer (rare types),2003,Females,45_49,6.0,0.9,. .,. .,. .,. .,C44
3030,Actual,Non-melanoma skin cancer (rare types),2003,Females,50_54,11.0,1.7,. .,. .,. .,. .,C44
3031,Actual,Non-melanoma skin cancer (rare types),2003,Females,55_59,11.0,1.9,. .,. .,. .,. .,C44
3032,Actual,Non-melanoma skin cancer (rare types),2003,Females,60_64,11.0,2.6,. .,. .,. .,. .,C44
3033,Actual,Non-melanoma skin cancer (rare types),2003,Females,65_69,11.0,3.0,. .,. .,. .,. .,C44
3034,Actual,Non-melanoma skin cancer (rare types),2003,Females,70_74,27.0,8.3,. .,. .,. .,. .,C44
3035,Actual,Non-melanoma skin cancer (rare types),2003,Females,75_79,39.0,13.2,. .,. .,. .,. .,C44
3036,Actual,Non-melanoma skin cancer (rare types),2003,Females,80_84,34.0,15.5,. .,. .,. .,. .,C44
3037,Actual,Non-melanoma skin cancer (rare types),2003,Females,85_89,36.0,28.9,. .,. .,. .,. .,C44
3038,Actual,Non-melanoma skin cancer (rare types),2003,Females,90+,14.0,20.7,. .,. .,. .,. .,C44
3039,Actual,Non-melanoma skin cancer (rare types),2003,Females,All ages combined,214.0,2.2,1.9,2.4,1.2,1,C44
3040,Actual,Non-melanoma skin cancer (rare types),2004,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3041,Actual,Non-melanoma skin cancer (rare types),2004,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3042,Actual,Non-melanoma skin cancer (rare types),2004,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3043,Actual,Non-melanoma skin cancer (rare types),2004,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3044,Actual,Non-melanoma skin cancer (rare types),2004,Females,20_24,0.0,0.0,. .,. .,. .,. .,C44
3045,Actual,Non-melanoma skin cancer (rare types),2004,Females,25_29,1.0,0.1,. .,. .,. .,. .,C44
3046,Actual,Non-melanoma skin cancer (rare types),2004,Females,30_34,2.0,0.3,. .,. .,. .,. .,C44
3047,Actual,Non-melanoma skin cancer (rare types),2004,Females,35_39,2.0,0.3,. .,. .,. .,. .,C44
3048,Actual,Non-melanoma skin cancer (rare types),2004,Females,40_44,4.0,0.5,. .,. .,. .,. .,C44
3049,Actual,Non-melanoma skin cancer (rare types),2004,Females,45_49,2.0,0.3,. .,. .,. .,. .,C44
3050,Actual,Non-melanoma skin cancer (rare types),2004,Females,50_54,11.0,1.7,. .,. .,. .,. .,C44
3051,Actual,Non-melanoma skin cancer (rare types),2004,Females,55_59,9.0,1.5,. .,. .,. .,. .,C44
3052,Actual,Non-melanoma skin cancer (rare types),2004,Females,60_64,7.0,1.6,. .,. .,. .,. .,C44
3053,Actual,Non-melanoma skin cancer (rare types),2004,Females,65_69,11.0,3.0,. .,. .,. .,. .,C44
3054,Actual,Non-melanoma skin cancer (rare types),2004,Females,70_74,23.0,7.1,. .,. .,. .,. .,C44
3055,Actual,Non-melanoma skin cancer (rare types),2004,Females,75_79,31.0,10.5,. .,. .,. .,. .,C44
3056,Actual,Non-melanoma skin cancer (rare types),2004,Females,80_84,43.0,18.9,. .,. .,. .,. .,C44
3057,Actual,Non-melanoma skin cancer (rare types),2004,Females,85_89,30.0,23.9,. .,. .,. .,. .,C44
3058,Actual,Non-melanoma skin cancer (rare types),2004,Females,90+,21.0,29.6,. .,. .,. .,. .,C44
3059,Actual,Non-melanoma skin cancer (rare types),2004,Females,All ages combined,197.0,2.0,1.7,2.2,1.1,0.9,C44
3060,Actual,Non-melanoma skin cancer (rare types),2005,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3061,Actual,Non-melanoma skin cancer (rare types),2005,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3062,Actual,Non-melanoma skin cancer (rare types),2005,Females,10_14,1.0,0.1,. .,. .,. .,. .,C44
3063,Actual,Non-melanoma skin cancer (rare types),2005,Females,15_19,1.0,0.1,. .,. .,. .,. .,C44
3064,Actual,Non-melanoma skin cancer (rare types),2005,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3065,Actual,Non-melanoma skin cancer (rare types),2005,Females,25_29,2.0,0.3,. .,. .,. .,. .,C44
3066,Actual,Non-melanoma skin cancer (rare types),2005,Females,30_34,1.0,0.1,. .,. .,. .,. .,C44
3067,Actual,Non-melanoma skin cancer (rare types),2005,Females,35_39,5.0,0.7,. .,. .,. .,. .,C44
3068,Actual,Non-melanoma skin cancer (rare types),2005,Females,40_44,6.0,0.8,. .,. .,. .,. .,C44
3069,Actual,Non-melanoma skin cancer (rare types),2005,Females,45_49,6.0,0.8,. .,. .,. .,. .,C44
3070,Actual,Non-melanoma skin cancer (rare types),2005,Females,50_54,4.0,0.6,. .,. .,. .,. .,C44
3071,Actual,Non-melanoma skin cancer (rare types),2005,Females,55_59,6.0,1.0,. .,. .,. .,. .,C44
3072,Actual,Non-melanoma skin cancer (rare types),2005,Females,60_64,13.0,2.8,. .,. .,. .,. .,C44
3073,Actual,Non-melanoma skin cancer (rare types),2005,Females,65_69,14.0,3.7,. .,. .,. .,. .,C44
3074,Actual,Non-melanoma skin cancer (rare types),2005,Females,70_74,26.0,8.1,. .,. .,. .,. .,C44
3075,Actual,Non-melanoma skin cancer (rare types),2005,Females,75_79,40.0,13.5,. .,. .,. .,. .,C44
3076,Actual,Non-melanoma skin cancer (rare types),2005,Females,80_84,42.0,18.0,. .,. .,. .,. .,C44
3077,Actual,Non-melanoma skin cancer (rare types),2005,Females,85_89,32.0,24.5,. .,. .,. .,. .,C44
3078,Actual,Non-melanoma skin cancer (rare types),2005,Females,90+,17.0,22.6,. .,. .,. .,. .,C44
3079,Actual,Non-melanoma skin cancer (rare types),2005,Females,All ages combined,217.0,2.1,1.8,2.4,1.2,1,C44
3080,Actual,Non-melanoma skin cancer (rare types),2006,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3081,Actual,Non-melanoma skin cancer (rare types),2006,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3082,Actual,Non-melanoma skin cancer (rare types),2006,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3083,Actual,Non-melanoma skin cancer (rare types),2006,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3084,Actual,Non-melanoma skin cancer (rare types),2006,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3085,Actual,Non-melanoma skin cancer (rare types),2006,Females,25_29,2.0,0.3,. .,. .,. .,. .,C44
3086,Actual,Non-melanoma skin cancer (rare types),2006,Females,30_34,2.0,0.3,. .,. .,. .,. .,C44
3087,Actual,Non-melanoma skin cancer (rare types),2006,Females,35_39,4.0,0.5,. .,. .,. .,. .,C44
3088,Actual,Non-melanoma skin cancer (rare types),2006,Females,40_44,7.0,0.9,. .,. .,. .,. .,C44
3089,Actual,Non-melanoma skin cancer (rare types),2006,Females,45_49,5.0,0.7,. .,. .,. .,. .,C44
3090,Actual,Non-melanoma skin cancer (rare types),2006,Females,50_54,13.0,1.9,. .,. .,. .,. .,C44
3091,Actual,Non-melanoma skin cancer (rare types),2006,Females,55_59,10.0,1.6,. .,. .,. .,. .,C44
3092,Actual,Non-melanoma skin cancer (rare types),2006,Females,60_64,17.0,3.5,. .,. .,. .,. .,C44
3093,Actual,Non-melanoma skin cancer (rare types),2006,Females,65_69,15.0,3.8,. .,. .,. .,. .,C44
3094,Actual,Non-melanoma skin cancer (rare types),2006,Females,70_74,24.0,7.4,. .,. .,. .,. .,C44
3095,Actual,Non-melanoma skin cancer (rare types),2006,Females,75_79,30.0,10.1,. .,. .,. .,. .,C44
3096,Actual,Non-melanoma skin cancer (rare types),2006,Females,80_84,39.0,16.5,. .,. .,. .,. .,C44
3097,Actual,Non-melanoma skin cancer (rare types),2006,Females,85_89,38.0,27.6,. .,. .,. .,. .,C44
3098,Actual,Non-melanoma skin cancer (rare types),2006,Females,90+,25.0,32.1,. .,. .,. .,. .,C44
3099,Actual,Non-melanoma skin cancer (rare types),2006,Females,All ages combined,232.0,2.3,1.9,2.5,1.3,1.1,C44
3100,Actual,Non-melanoma skin cancer (rare types),2007,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3101,Actual,Non-melanoma skin cancer (rare types),2007,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3102,Actual,Non-melanoma skin cancer (rare types),2007,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3103,Actual,Non-melanoma skin cancer (rare types),2007,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3104,Actual,Non-melanoma skin cancer (rare types),2007,Females,20_24,0.0,0.0,. .,. .,. .,. .,C44
3105,Actual,Non-melanoma skin cancer (rare types),2007,Females,25_29,2.0,0.3,. .,. .,. .,. .,C44
3106,Actual,Non-melanoma skin cancer (rare types),2007,Females,30_34,1.0,0.1,. .,. .,. .,. .,C44
3107,Actual,Non-melanoma skin cancer (rare types),2007,Females,35_39,4.0,0.5,. .,. .,. .,. .,C44
3108,Actual,Non-melanoma skin cancer (rare types),2007,Females,40_44,5.0,0.7,. .,. .,. .,. .,C44
3109,Actual,Non-melanoma skin cancer (rare types),2007,Females,45_49,6.0,0.8,. .,. .,. .,. .,C44
3110,Actual,Non-melanoma skin cancer (rare types),2007,Females,50_54,10.0,1.4,. .,. .,. .,. .,C44
3111,Actual,Non-melanoma skin cancer (rare types),2007,Females,55_59,14.0,2.2,. .,. .,. .,. .,C44
3112,Actual,Non-melanoma skin cancer (rare types),2007,Females,60_64,18.0,3.4,. .,. .,. .,. .,C44
3113,Actual,Non-melanoma skin cancer (rare types),2007,Females,65_69,13.0,3.2,. .,. .,. .,. .,C44
3114,Actual,Non-melanoma skin cancer (rare types),2007,Females,70_74,29.0,8.7,. .,. .,. .,. .,C44
3115,Actual,Non-melanoma skin cancer (rare types),2007,Females,75_79,33.0,11.1,. .,. .,. .,. .,C44
3116,Actual,Non-melanoma skin cancer (rare types),2007,Females,80_84,38.0,15.8,. .,. .,. .,. .,C44
3117,Actual,Non-melanoma skin cancer (rare types),2007,Females,85_89,40.0,27.5,. .,. .,. .,. .,C44
3118,Actual,Non-melanoma skin cancer (rare types),2007,Females,90+,30.0,37.2,. .,. .,. .,. .,C44
3119,Actual,Non-melanoma skin cancer (rare types),2007,Females,All ages combined,243.0,2.3,1.9,2.5,1.3,1.1,C44
3120,Actual,Non-melanoma skin cancer (rare types),2008,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3121,Actual,Non-melanoma skin cancer (rare types),2008,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3122,Actual,Non-melanoma skin cancer (rare types),2008,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3123,Actual,Non-melanoma skin cancer (rare types),2008,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3124,Actual,Non-melanoma skin cancer (rare types),2008,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3125,Actual,Non-melanoma skin cancer (rare types),2008,Females,25_29,0.0,0.0,. .,. .,. .,. .,C44
3126,Actual,Non-melanoma skin cancer (rare types),2008,Females,30_34,1.0,0.1,. .,. .,. .,. .,C44
3127,Actual,Non-melanoma skin cancer (rare types),2008,Females,35_39,4.0,0.5,. .,. .,. .,. .,C44
3128,Actual,Non-melanoma skin cancer (rare types),2008,Females,40_44,2.0,0.3,. .,. .,. .,. .,C44
3129,Actual,Non-melanoma skin cancer (rare types),2008,Females,45_49,6.0,0.8,. .,. .,. .,. .,C44
3130,Actual,Non-melanoma skin cancer (rare types),2008,Females,50_54,7.0,1.0,. .,. .,. .,. .,C44
3131,Actual,Non-melanoma skin cancer (rare types),2008,Females,55_59,7.0,1.1,. .,. .,. .,. .,C44
3132,Actual,Non-melanoma skin cancer (rare types),2008,Females,60_64,11.0,2.0,. .,. .,. .,. .,C44
3133,Actual,Non-melanoma skin cancer (rare types),2008,Females,65_69,29.0,7.0,. .,. .,. .,. .,C44
3134,Actual,Non-melanoma skin cancer (rare types),2008,Females,70_74,24.0,7.1,. .,. .,. .,. .,C44
3135,Actual,Non-melanoma skin cancer (rare types),2008,Females,75_79,34.0,11.5,. .,. .,. .,. .,C44
3136,Actual,Non-melanoma skin cancer (rare types),2008,Females,80_84,43.0,17.6,. .,. .,. .,. .,C44
3137,Actual,Non-melanoma skin cancer (rare types),2008,Females,85_89,44.0,28.7,. .,. .,. .,. .,C44
3138,Actual,Non-melanoma skin cancer (rare types),2008,Females,90+,28.0,34.1,. .,. .,. .,. .,C44
3139,Actual,Non-melanoma skin cancer (rare types),2008,Females,All ages combined,241.0,2.3,1.8,2.5,1.2,1,C44
3140,Actual,Non-melanoma skin cancer (rare types),2009,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3141,Actual,Non-melanoma skin cancer (rare types),2009,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3142,Actual,Non-melanoma skin cancer (rare types),2009,Females,10_14,1.0,0.1,. .,. .,. .,. .,C44
3143,Actual,Non-melanoma skin cancer (rare types),2009,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3144,Actual,Non-melanoma skin cancer (rare types),2009,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3145,Actual,Non-melanoma skin cancer (rare types),2009,Females,25_29,1.0,0.1,. .,. .,. .,. .,C44
3146,Actual,Non-melanoma skin cancer (rare types),2009,Females,30_34,3.0,0.4,. .,. .,. .,. .,C44
3147,Actual,Non-melanoma skin cancer (rare types),2009,Females,35_39,4.0,0.5,. .,. .,. .,. .,C44
3148,Actual,Non-melanoma skin cancer (rare types),2009,Females,40_44,2.0,0.3,. .,. .,. .,. .,C44
3149,Actual,Non-melanoma skin cancer (rare types),2009,Females,45_49,4.0,0.5,. .,. .,. .,. .,C44
3150,Actual,Non-melanoma skin cancer (rare types),2009,Females,50_54,5.0,0.7,. .,. .,. .,. .,C44
3151,Actual,Non-melanoma skin cancer (rare types),2009,Females,55_59,15.0,2.3,. .,. .,. .,. .,C44
3152,Actual,Non-melanoma skin cancer (rare types),2009,Females,60_64,8.0,1.4,. .,. .,. .,. .,C44
3153,Actual,Non-melanoma skin cancer (rare types),2009,Females,65_69,21.0,4.8,. .,. .,. .,. .,C44
3154,Actual,Non-melanoma skin cancer (rare types),2009,Females,70_74,26.0,7.4,. .,. .,. .,. .,C44
3155,Actual,Non-melanoma skin cancer (rare types),2009,Females,75_79,32.0,10.8,. .,. .,. .,. .,C44
3156,Actual,Non-melanoma skin cancer (rare types),2009,Females,80_84,49.0,19.8,. .,. .,. .,. .,C44
3157,Actual,Non-melanoma skin cancer (rare types),2009,Females,85_89,52.0,32.4,. .,. .,. .,. .,C44
3158,Actual,Non-melanoma skin cancer (rare types),2009,Females,90+,24.0,28.7,. .,. .,. .,. .,C44
3159,Actual,Non-melanoma skin cancer (rare types),2009,Females,All ages combined,248.0,2.3,1.8,2.5,1.2,1,C44
3160,Actual,Non-melanoma skin cancer (rare types),2010,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3161,Actual,Non-melanoma skin cancer (rare types),2010,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3162,Actual,Non-melanoma skin cancer (rare types),2010,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3163,Actual,Non-melanoma skin cancer (rare types),2010,Females,15_19,1.0,0.1,. .,. .,. .,. .,C44
3164,Actual,Non-melanoma skin cancer (rare types),2010,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3165,Actual,Non-melanoma skin cancer (rare types),2010,Females,25_29,3.0,0.4,. .,. .,. .,. .,C44
3166,Actual,Non-melanoma skin cancer (rare types),2010,Females,30_34,2.0,0.3,. .,. .,. .,. .,C44
3167,Actual,Non-melanoma skin cancer (rare types),2010,Females,35_39,4.0,0.5,. .,. .,. .,. .,C44
3168,Actual,Non-melanoma skin cancer (rare types),2010,Females,40_44,3.0,0.4,. .,. .,. .,. .,C44
3169,Actual,Non-melanoma skin cancer (rare types),2010,Females,45_49,10.0,1.3,. .,. .,. .,. .,C44
3170,Actual,Non-melanoma skin cancer (rare types),2010,Females,50_54,10.0,1.4,. .,. .,. .,. .,C44
3171,Actual,Non-melanoma skin cancer (rare types),2010,Females,55_59,11.0,1.7,. .,. .,. .,. .,C44
3172,Actual,Non-melanoma skin cancer (rare types),2010,Females,60_64,14.0,2.3,. .,. .,. .,. .,C44
3173,Actual,Non-melanoma skin cancer (rare types),2010,Females,65_69,19.0,4.2,. .,. .,. .,. .,C44
3174,Actual,Non-melanoma skin cancer (rare types),2010,Females,70_74,25.0,6.9,. .,. .,. .,. .,C44
3175,Actual,Non-melanoma skin cancer (rare types),2010,Females,75_79,34.0,11.5,. .,. .,. .,. .,C44
3176,Actual,Non-melanoma skin cancer (rare types),2010,Females,80_84,50.0,19.9,. .,. .,. .,. .,C44
3177,Actual,Non-melanoma skin cancer (rare types),2010,Females,85_89,44.0,26.4,. .,. .,. .,. .,C44
3178,Actual,Non-melanoma skin cancer (rare types),2010,Females,90+,34.0,38.6,. .,. .,. .,. .,C44
3179,Actual,Non-melanoma skin cancer (rare types),2010,Females,All ages combined,265.0,2.4,1.9,2.6,1.3,1.1,C44
3180,Actual,Non-melanoma skin cancer (rare types),2011,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3181,Actual,Non-melanoma skin cancer (rare types),2011,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3182,Actual,Non-melanoma skin cancer (rare types),2011,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3183,Actual,Non-melanoma skin cancer (rare types),2011,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3184,Actual,Non-melanoma skin cancer (rare types),2011,Females,20_24,0.0,0.0,. .,. .,. .,. .,C44
3185,Actual,Non-melanoma skin cancer (rare types),2011,Females,25_29,0.0,0.0,. .,. .,. .,. .,C44
3186,Actual,Non-melanoma skin cancer (rare types),2011,Females,30_34,2.0,0.3,. .,. .,. .,. .,C44
3187,Actual,Non-melanoma skin cancer (rare types),2011,Females,35_39,1.0,0.1,. .,. .,. .,. .,C44
3188,Actual,Non-melanoma skin cancer (rare types),2011,Females,40_44,4.0,0.5,. .,. .,. .,. .,C44
3189,Actual,Non-melanoma skin cancer (rare types),2011,Females,45_49,2.0,0.3,. .,. .,. .,. .,C44
3190,Actual,Non-melanoma skin cancer (rare types),2011,Females,50_54,8.0,1.1,. .,. .,. .,. .,C44
3191,Actual,Non-melanoma skin cancer (rare types),2011,Females,55_59,14.0,2.1,. .,. .,. .,. .,C44
3192,Actual,Non-melanoma skin cancer (rare types),2011,Females,60_64,22.0,3.6,. .,. .,. .,. .,C44
3193,Actual,Non-melanoma skin cancer (rare types),2011,Females,65_69,13.0,2.7,. .,. .,. .,. .,C44
3194,Actual,Non-melanoma skin cancer (rare types),2011,Females,70_74,39.0,10.5,. .,. .,. .,. .,C44
3195,Actual,Non-melanoma skin cancer (rare types),2011,Females,75_79,30.0,10.0,. .,. .,. .,. .,C44
3196,Actual,Non-melanoma skin cancer (rare types),2011,Females,80_84,43.0,17.0,. .,. .,. .,. .,C44
3197,Actual,Non-melanoma skin cancer (rare types),2011,Females,85_89,34.0,19.8,. .,. .,. .,. .,C44
3198,Actual,Non-melanoma skin cancer (rare types),2011,Females,90+,26.0,27.9,. .,. .,. .,. .,C44
3199,Actual,Non-melanoma skin cancer (rare types),2011,Females,All ages combined,238.0,2.1,1.7,2.3,1.1,0.9,C44
3200,Actual,Non-melanoma skin cancer (rare types),2012,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3201,Actual,Non-melanoma skin cancer (rare types),2012,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3202,Actual,Non-melanoma skin cancer (rare types),2012,Females,10_14,1.0,0.1,. .,. .,. .,. .,C44
3203,Actual,Non-melanoma skin cancer (rare types),2012,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3204,Actual,Non-melanoma skin cancer (rare types),2012,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3205,Actual,Non-melanoma skin cancer (rare types),2012,Females,25_29,1.0,0.1,. .,. .,. .,. .,C44
3206,Actual,Non-melanoma skin cancer (rare types),2012,Females,30_34,0.0,0.0,. .,. .,. .,. .,C44
3207,Actual,Non-melanoma skin cancer (rare types),2012,Females,35_39,1.0,0.1,. .,. .,. .,. .,C44
3208,Actual,Non-melanoma skin cancer (rare types),2012,Females,40_44,2.0,0.2,. .,. .,. .,. .,C44
3209,Actual,Non-melanoma skin cancer (rare types),2012,Females,45_49,9.0,1.2,. .,. .,. .,. .,C44
3210,Actual,Non-melanoma skin cancer (rare types),2012,Females,50_54,9.0,1.2,. .,. .,. .,. .,C44
3211,Actual,Non-melanoma skin cancer (rare types),2012,Females,55_59,16.0,2.3,. .,. .,. .,. .,C44
3212,Actual,Non-melanoma skin cancer (rare types),2012,Females,60_64,19.0,3.1,. .,. .,. .,. .,C44
3213,Actual,Non-melanoma skin cancer (rare types),2012,Females,65_69,21.0,4.1,. .,. .,. .,. .,C44
3214,Actual,Non-melanoma skin cancer (rare types),2012,Females,70_74,33.0,8.6,. .,. .,. .,. .,C44
3215,Actual,Non-melanoma skin cancer (rare types),2012,Females,75_79,30.0,9.8,. .,. .,. .,. .,C44
3216,Actual,Non-melanoma skin cancer (rare types),2012,Females,80_84,55.0,21.8,. .,. .,. .,. .,C44
3217,Actual,Non-melanoma skin cancer (rare types),2012,Females,85_89,51.0,29.2,. .,. .,. .,. .,C44
3218,Actual,Non-melanoma skin cancer (rare types),2012,Females,90+,36.0,36.4,. .,. .,. .,. .,C44
3219,Actual,Non-melanoma skin cancer (rare types),2012,Females,All ages combined,285.0,2.5,2,2.6,1.3,1.1,C44
3220,Actual,Non-melanoma skin cancer (rare types),2013,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3221,Actual,Non-melanoma skin cancer (rare types),2013,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3222,Actual,Non-melanoma skin cancer (rare types),2013,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3223,Actual,Non-melanoma skin cancer (rare types),2013,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3224,Actual,Non-melanoma skin cancer (rare types),2013,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3225,Actual,Non-melanoma skin cancer (rare types),2013,Females,25_29,0.0,0.0,. .,. .,. .,. .,C44
3226,Actual,Non-melanoma skin cancer (rare types),2013,Females,30_34,1.0,0.1,. .,. .,. .,. .,C44
3227,Actual,Non-melanoma skin cancer (rare types),2013,Females,35_39,3.0,0.4,. .,. .,. .,. .,C44
3228,Actual,Non-melanoma skin cancer (rare types),2013,Females,40_44,7.0,0.8,. .,. .,. .,. .,C44
3229,Actual,Non-melanoma skin cancer (rare types),2013,Females,45_49,5.0,0.6,. .,. .,. .,. .,C44
3230,Actual,Non-melanoma skin cancer (rare types),2013,Females,50_54,9.0,1.2,. .,. .,. .,. .,C44
3231,Actual,Non-melanoma skin cancer (rare types),2013,Females,55_59,13.0,1.8,. .,. .,. .,. .,C44
3232,Actual,Non-melanoma skin cancer (rare types),2013,Females,60_64,17.0,2.7,. .,. .,. .,. .,C44
3233,Actual,Non-melanoma skin cancer (rare types),2013,Females,65_69,22.0,4.1,. .,. .,. .,. .,C44
3234,Actual,Non-melanoma skin cancer (rare types),2013,Females,70_74,35.0,8.8,. .,. .,. .,. .,C44
3235,Actual,Non-melanoma skin cancer (rare types),2013,Females,75_79,38.0,12.2,. .,. .,. .,. .,C44
3236,Actual,Non-melanoma skin cancer (rare types),2013,Females,80_84,47.0,18.7,. .,. .,. .,. .,C44
3237,Actual,Non-melanoma skin cancer (rare types),2013,Females,85_89,40.0,22.5,. .,. .,. .,. .,C44
3238,Actual,Non-melanoma skin cancer (rare types),2013,Females,90+,37.0,35.4,. .,. .,. .,. .,C44
3239,Actual,Non-melanoma skin cancer (rare types),2013,Females,All ages combined,275.0,2.4,1.9,2.5,1.2,1,C44
3240,Actual,Non-melanoma skin cancer (rare types),2014,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3241,Actual,Non-melanoma skin cancer (rare types),2014,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3242,Actual,Non-melanoma skin cancer (rare types),2014,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3243,Actual,Non-melanoma skin cancer (rare types),2014,Females,15_19,1.0,0.1,. .,. .,. .,. .,C44
3244,Actual,Non-melanoma skin cancer (rare types),2014,Females,20_24,3.0,0.4,. .,. .,. .,. .,C44
3245,Actual,Non-melanoma skin cancer (rare types),2014,Females,25_29,2.0,0.2,. .,. .,. .,. .,C44
3246,Actual,Non-melanoma skin cancer (rare types),2014,Females,30_34,2.0,0.2,. .,. .,. .,. .,C44
3247,Actual,Non-melanoma skin cancer (rare types),2014,Females,35_39,5.0,0.6,. .,. .,. .,. .,C44
3248,Actual,Non-melanoma skin cancer (rare types),2014,Females,40_44,4.0,0.5,. .,. .,. .,. .,C44
3249,Actual,Non-melanoma skin cancer (rare types),2014,Females,45_49,11.0,1.4,. .,. .,. .,. .,C44
3250,Actual,Non-melanoma skin cancer (rare types),2014,Females,50_54,8.0,1.0,. .,. .,. .,. .,C44
3251,Actual,Non-melanoma skin cancer (rare types),2014,Females,55_59,13.0,1.8,. .,. .,. .,. .,C44
3252,Actual,Non-melanoma skin cancer (rare types),2014,Females,60_64,16.0,2.5,. .,. .,. .,. .,C44
3253,Actual,Non-melanoma skin cancer (rare types),2014,Females,65_69,34.0,6.0,. .,. .,. .,. .,C44
3254,Actual,Non-melanoma skin cancer (rare types),2014,Females,70_74,27.0,6.5,. .,. .,. .,. .,C44
3255,Actual,Non-melanoma skin cancer (rare types),2014,Females,75_79,41.0,12.7,. .,. .,. .,. .,C44
3256,Actual,Non-melanoma skin cancer (rare types),2014,Females,80_84,45.0,17.9,. .,. .,. .,. .,C44
3257,Actual,Non-melanoma skin cancer (rare types),2014,Females,85_89,49.0,27.3,. .,. .,. .,. .,C44
3258,Actual,Non-melanoma skin cancer (rare types),2014,Females,90+,33.0,29.9,. .,. .,. .,. .,C44
3259,Actual,Non-melanoma skin cancer (rare types),2014,Females,All ages combined,294.0,2.5,2,2.6,1.3,1.1,C44
3260,Actual,Non-melanoma skin cancer (rare types),2015,Females,00_04,0.0,0.0,. .,. .,. .,. .,C44
3261,Actual,Non-melanoma skin cancer (rare types),2015,Females,05_09,0.0,0.0,. .,. .,. .,. .,C44
3262,Actual,Non-melanoma skin cancer (rare types),2015,Females,10_14,0.0,0.0,. .,. .,. .,. .,C44
3263,Actual,Non-melanoma skin cancer (rare types),2015,Females,15_19,0.0,0.0,. .,. .,. .,. .,C44
3264,Actual,Non-melanoma skin cancer (rare types),2015,Females,20_24,1.0,0.1,. .,. .,. .,. .,C44
3265,Actual,Non-melanoma skin cancer (rare types),2015,Females,25_29,0.0,0.0,. .,. .,. .,. .,C44
3266,Actual,Non-melanoma skin cancer (rare types),2015,Females,30_34,2.0,0.2,. .,. .,. .,. .,C44
